# P=64 nodes=1 M=63 msg_vol=100000 nsizes=500 host0=ccc0391.campuscluster.illinois.edu date=2026-09-12T00:27:34
partner,partner_host,class,nwds,bytes,nloop,t_half_s,mb_per_s
60,ccc0391.campuscluster.illinois.edu,intra,2551,20408,39,3.147388462e-05,648.4106
60,ccc0391.campuscluster.illinois.edu,intra,2592,20736,38,3.172948684e-05,653.5246
60,ccc0391.campuscluster.illinois.edu,intra,2634,21072,37,3.256455405e-05,647.0839
60,ccc0391.campuscluster.illinois.edu,intra,2677,21416,37,3.262656757e-05,656.3976
60,ccc0391.campuscluster.illinois.edu,intra,2720,21760,36,3.318415278e-05,655.7347
60,ccc0391.campuscluster.illinois.edu,intra,2764,22112,36,3.293298611e-05,671.4241
60,ccc0391.campuscluster.illinois.edu,intra,2809,22472,35,3.409062857e-05,659.1841
60,ccc0391.campuscluster.illinois.edu,intra,2854,22832,35,3.393304286e-05,672.8545
60,ccc0391.campuscluster.illinois.edu,intra,2900,23200,34,3.426039706e-05,677.1667
60,ccc0391.campuscluster.illinois.edu,intra,2947,23576,33,3.497146970e-05,674.1495
60,ccc0391.campuscluster.illinois.edu,intra,2995,23960,33,3.550640909e-05,674.8077
60,ccc0391.campuscluster.illinois.edu,intra,3043,24344,32,3.565275000e-05,682.8085
60,ccc0391.campuscluster.illinois.edu,intra,3092,24736,32,3.617217187e-05,683.8406
60,ccc0391.campuscluster.illinois.edu,intra,3142,25136,31,3.712975806e-05,676.9772
60,ccc0391.campuscluster.illinois.edu,intra,3193,25544,31,3.669183871e-05,696.1766
60,ccc0391.campuscluster.illinois.edu,intra,3245,25960,30,3.813313333e-05,680.7728
60,ccc0391.campuscluster.illinois.edu,intra,3297,26376,30,3.841366667e-05,686.6306
60,ccc0391.campuscluster.illinois.edu,intra,3350,26800,29,3.836482759e-05,698.5565
60,ccc0391.campuscluster.illinois.edu,intra,3404,27232,29,3.964379310e-05,686.9171
60,ccc0391.campuscluster.illinois.edu,intra,3459,27672,28,3.983983929e-05,694.5811
60,ccc0391.campuscluster.illinois.edu,intra,3515,28120,28,3.969225000e-05,708.4506
60,ccc0391.campuscluster.illinois.edu,intra,3572,28576,27,4.111927778e-05,694.9538
60,ccc0391.campuscluster.illinois.edu,intra,3630,29040,27,4.091240741e-05,709.8091
60,ccc0391.campuscluster.illinois.edu,intra,3689,29512,27,4.158109259e-05,709.7457
60,ccc0391.campuscluster.illinois.edu,intra,3749,29992,26,4.236707692e-05,707.9082
60,ccc0391.campuscluster.illinois.edu,intra,3810,30480,26,4.243144231e-05,718.3352
60,ccc0391.campuscluster.illinois.edu,intra,3871,30968,25,4.366884000e-05,709.1555
60,ccc0391.campuscluster.illinois.edu,intra,3933,31464,25,4.310216000e-05,729.9866
60,ccc0391.campuscluster.illinois.edu,intra,3996,31968,25,4.522196000e-05,706.9132
60,ccc0391.campuscluster.illinois.edu,intra,4060,32480,24,4.499035417e-05,721.9325
60,ccc0391.campuscluster.illinois.edu,intra,4125,33000,24,4.653700000e-05,709.1132
60,ccc0391.campuscluster.illinois.edu,intra,4192,33536,23,4.704510870e-05,712.8478
60,ccc0391.campuscluster.illinois.edu,intra,4260,34080,23,4.661560870e-05,731.0856
60,ccc0391.campuscluster.illinois.edu,intra,4329,34632,23,4.836063043e-05,716.1197
60,ccc0391.campuscluster.illinois.edu,intra,4399,35192,22,4.676965909e-05,752.4536
60,ccc0391.campuscluster.illinois.edu,intra,4470,35760,22,4.924613636e-05,726.1483
60,ccc0391.campuscluster.illinois.edu,intra,4542,36336,22,4.736077273e-05,767.2172
60,ccc0391.campuscluster.illinois.edu,intra,4615,36920,21,5.183166667e-05,712.3059
60,ccc0391.campuscluster.illinois.edu,intra,4689,37512,21,4.901704762e-05,765.2848
60,ccc0391.campuscluster.illinois.edu,intra,4765,38120,20,5.318865000e-05,716.6943
60,ccc0391.campuscluster.illinois.edu,intra,4842,38736,20,5.082320000e-05,762.1716
60,ccc0391.campuscluster.illinois.edu,intra,4920,39360,20,5.388922500e-05,730.3872
60,ccc0391.campuscluster.illinois.edu,intra,4999,39992,20,5.159842500e-05,775.0624
60,ccc0391.campuscluster.illinois.edu,intra,5080,40640,20,5.401922500e-05,752.3248
60,ccc0391.campuscluster.illinois.edu,intra,5162,41296,20,5.269772500e-05,783.6391
60,ccc0391.campuscluster.illinois.edu,intra,5245,41960,20,5.528285000e-05,759.0057
60,ccc0391.campuscluster.illinois.edu,intra,5329,42632,20,5.342537500e-05,797.9729
60,ccc0391.campuscluster.illinois.edu,intra,5415,43320,20,5.588072500e-05,775.2226
60,ccc0391.campuscluster.illinois.edu,intra,5502,44016,20,5.417627500e-05,812.4590
60,ccc0391.campuscluster.illinois.edu,intra,5591,44728,20,5.675512500e-05,788.0874
60,ccc0391.campuscluster.illinois.edu,intra,5681,45448,20,5.506770000e-05,825.3114
60,ccc0391.campuscluster.illinois.edu,intra,5772,46176,20,5.727060000e-05,806.2776
60,ccc0391.campuscluster.illinois.edu,intra,5865,46920,20,5.610715000e-05,836.2571
60,ccc0391.campuscluster.illinois.edu,intra,5959,47672,20,5.821010000e-05,818.9644
60,ccc0391.campuscluster.illinois.edu,intra,6055,48440,20,5.662515000e-05,855.4503
60,ccc0391.campuscluster.illinois.edu,intra,6152,49216,20,5.899985000e-05,834.1716
60,ccc0391.campuscluster.illinois.edu,intra,6251,50008,20,5.731292500e-05,872.5431
60,ccc0391.campuscluster.illinois.edu,intra,6352,50816,20,5.947372500e-05,854.4277
60,ccc0391.campuscluster.illinois.edu,intra,6454,51632,20,5.894950000e-05,875.8683
60,ccc0391.campuscluster.illinois.edu,intra,6558,52464,20,6.031982500e-05,869.7638
60,ccc0391.campuscluster.illinois.edu,intra,6663,53304,20,5.968315000e-05,893.1164
60,ccc0391.campuscluster.illinois.edu,intra,6770,54160,20,6.120100000e-05,884.9529
60,ccc0391.campuscluster.illinois.edu,intra,6879,55032,20,6.047437500e-05,910.0053
60,ccc0391.campuscluster.illinois.edu,intra,6990,55920,20,6.194190000e-05,902.7815
60,ccc0391.campuscluster.illinois.edu,intra,7102,56816,20,6.097507500e-05,931.7906
60,ccc0391.campuscluster.illinois.edu,intra,7216,57728,20,6.292347500e-05,917.4318
60,ccc0391.campuscluster.illinois.edu,intra,7332,58656,20,6.173172500e-05,950.1759
60,ccc0391.campuscluster.illinois.edu,intra,7450,59600,20,6.358700000e-05,937.2985
60,ccc0391.campuscluster.illinois.edu,intra,7570,60560,20,6.291622500e-05,962.5498
60,ccc0391.campuscluster.illinois.edu,intra,7692,61536,20,6.469157500e-05,951.2212
60,ccc0391.campuscluster.illinois.edu,intra,7816,62528,20,6.436770000e-05,971.4189
60,ccc0391.campuscluster.illinois.edu,intra,7942,63536,20,6.591637500e-05,963.8880
60,ccc0391.campuscluster.illinois.edu,intra,8070,64560,20,6.609170000e-05,976.8246
60,ccc0391.campuscluster.illinois.edu,intra,8200,65600,20,6.523860000e-05,1005.5397
60,ccc0391.campuscluster.illinois.edu,intra,8332,66656,20,6.606840000e-05,1008.8938
60,ccc0391.campuscluster.illinois.edu,intra,8466,67728,20,6.688470000e-05,1012.6083
60,ccc0391.campuscluster.illinois.edu,intra,8602,68816,20,6.752942500e-05,1019.0521
60,ccc0391.campuscluster.illinois.edu,intra,8740,69920,20,6.776610000e-05,1031.7843
60,ccc0391.campuscluster.illinois.edu,intra,8880,71040,20,6.841235000e-05,1038.4090
60,ccc0391.campuscluster.illinois.edu,intra,9023,72184,20,6.837072500e-05,1055.7735
60,ccc0391.campuscluster.illinois.edu,intra,9168,73344,20,6.942522500e-05,1056.4460
60,ccc0391.campuscluster.illinois.edu,intra,9315,74520,20,6.982147500e-05,1067.2934
60,ccc0391.campuscluster.illinois.edu,intra,9465,75720,20,7.209552500e-05,1050.2732
60,ccc0391.campuscluster.illinois.edu,intra,9617,76936,20,7.051302500e-05,1091.0892
60,ccc0391.campuscluster.illinois.edu,intra,9771,78168,20,7.240935000e-05,1079.5291
60,ccc0391.campuscluster.illinois.edu,intra,9928,79424,20,7.135787500e-05,1113.0376
60,ccc0391.campuscluster.illinois.edu,intra,10087,80696,20,7.369302500e-05,1095.0290
60,ccc0391.campuscluster.illinois.edu,intra,10249,81992,20,7.249050000e-05,1131.0723
60,ccc0391.campuscluster.illinois.edu,intra,10414,83312,20,7.477707500e-05,1114.1383
60,ccc0391.campuscluster.illinois.edu,intra,10581,84648,20,7.374660000e-05,1147.8224
60,ccc0391.campuscluster.illinois.edu,intra,10751,86008,20,7.614562500e-05,1129.5199
60,ccc0391.campuscluster.illinois.edu,intra,10924,87392,20,7.534112500e-05,1159.9508
60,ccc0391.campuscluster.illinois.edu,intra,11099,88792,20,7.800087500e-05,1138.3462
60,ccc0391.campuscluster.illinois.edu,intra,11277,90216,20,7.763270000e-05,1162.0876
60,ccc0391.campuscluster.illinois.edu,intra,11458,91664,20,7.857345000e-05,1166.6027
60,ccc0391.campuscluster.illinois.edu,intra,11642,93136,20,7.894592500e-05,1179.7442
60,ccc0391.campuscluster.illinois.edu,intra,11829,94632,20,7.953602500e-05,1189.8005
60,ccc0391.campuscluster.illinois.edu,intra,12019,96152,20,8.119615000e-05,1184.1941
60,ccc0391.campuscluster.illinois.edu,intra,12212,97696,20,8.031122500e-05,1216.4676
60,ccc0391.campuscluster.illinois.edu,intra,12408,99264,20,8.275435000e-05,1199.5019
60,ccc0391.campuscluster.illinois.edu,intra,12607,100856,20,8.150622500e-05,1237.4024
60,ccc0391.campuscluster.illinois.edu,intra,12809,102472,20,8.424237500e-05,1216.3950
60,ccc0391.campuscluster.illinois.edu,intra,13014,104112,20,8.384140000e-05,1241.7732
60,ccc0391.campuscluster.illinois.edu,intra,13223,105784,20,8.626695000e-05,1226.2402
60,ccc0391.campuscluster.illinois.edu,intra,13435,107480,20,8.695322500e-05,1236.0669
60,ccc0391.campuscluster.illinois.edu,intra,13650,109200,20,8.647985000e-05,1262.7219
60,ccc0391.campuscluster.illinois.edu,intra,13869,110952,20,8.931117500e-05,1242.3081
60,ccc0391.campuscluster.illinois.edu,intra,14091,112728,20,8.799595000e-05,1281.0590
60,ccc0391.campuscluster.illinois.edu,intra,14317,114536,20,9.067875000e-05,1263.0964
60,ccc0391.campuscluster.illinois.edu,intra,14547,116376,20,9.000975000e-05,1292.9266
60,ccc0391.campuscluster.illinois.edu,intra,14780,118240,20,9.149680000e-05,1292.2856
60,ccc0391.campuscluster.illinois.edu,intra,15017,120136,20,9.361302500e-05,1283.3257
60,ccc0391.campuscluster.illinois.edu,intra,15258,122064,20,9.265322500e-05,1317.4285
60,ccc0391.campuscluster.illinois.edu,intra,15503,124024,20,9.562005000e-05,1297.0501
60,ccc0391.campuscluster.illinois.edu,intra,15752,126016,20,9.498937500e-05,1326.6326
60,ccc0391.campuscluster.illinois.edu,intra,16005,128040,20,9.719905000e-05,1317.2968
60,ccc0391.campuscluster.illinois.edu,intra,16262,130096,20,9.715042500e-05,1339.1192
60,ccc0391.campuscluster.illinois.edu,intra,16523,132184,20,9.877650000e-05,1338.2130
60,ccc0391.campuscluster.illinois.edu,intra,16788,134304,20,1.008308500e-04,1331.9733
60,ccc0391.campuscluster.illinois.edu,intra,17057,136456,20,1.004155750e-04,1358.9127
60,ccc0391.campuscluster.illinois.edu,intra,17330,138640,20,1.040256500e-04,1332.7482
60,ccc0391.campuscluster.illinois.edu,intra,17608,140864,20,1.039424750e-04,1355.2111
60,ccc0391.campuscluster.illinois.edu,intra,17890,143120,20,1.083079500e-04,1321.4173
60,ccc0391.campuscluster.illinois.edu,intra,18177,145416,20,1.093837250e-04,1329.4117
60,ccc0391.campuscluster.illinois.edu,intra,18468,147744,20,1.084850500e-04,1361.8835
60,ccc0391.campuscluster.illinois.edu,intra,18764,150112,20,1.113221250e-04,1348.4471
60,ccc0391.campuscluster.illinois.edu,intra,19065,152520,20,1.107555750e-04,1377.0864
60,ccc0391.campuscluster.illinois.edu,intra,19371,154968,20,1.118130500e-04,1385.9563
60,ccc0391.campuscluster.illinois.edu,intra,19681,157448,20,1.146874500e-04,1372.8442
60,ccc0391.campuscluster.illinois.edu,intra,19996,159968,20,1.133432000e-04,1411.3595
60,ccc0391.campuscluster.illinois.edu,intra,20316,162528,20,1.161221500e-04,1399.6296
60,ccc0391.campuscluster.illinois.edu,intra,20642,165136,20,1.171979500e-04,1409.0349
60,ccc0391.campuscluster.illinois.edu,intra,20973,167784,20,1.167716500e-04,1436.8556
60,ccc0391.campuscluster.illinois.edu,intra,21309,170472,20,1.205081750e-04,1414.6094
60,ccc0391.campuscluster.illinois.edu,intra,21650,173200,20,1.203972250e-04,1438.5714
60,ccc0391.campuscluster.illinois.edu,intra,21997,175976,20,1.218682250e-04,1443.9859
60,ccc0391.campuscluster.illinois.edu,intra,22349,178792,20,1.247682000e-04,1432.9933
60,ccc0391.campuscluster.illinois.edu,intra,22707,181656,20,1.251937500e-04,1450.9990
60,ccc0391.campuscluster.illinois.edu,intra,23071,184568,20,1.279451750e-04,1442.5554
60,ccc0391.campuscluster.illinois.edu,intra,23441,187528,20,1.295361750e-04,1447.6883
60,ccc0391.campuscluster.illinois.edu,intra,23817,190536,20,1.295254000e-04,1471.0319
60,ccc0391.campuscluster.illinois.edu,intra,24199,193592,20,6.222017500e-05,3111.4024
60,ccc0391.campuscluster.illinois.edu,intra,24587,196696,20,5.841075000e-05,3367.4623
60,ccc0391.campuscluster.illinois.edu,intra,24981,199848,20,5.973872500e-05,3345.3677
60,ccc0391.campuscluster.illinois.edu,intra,25381,203048,20,6.040247500e-05,3361.5841
60,ccc0391.campuscluster.illinois.edu,intra,25788,206304,20,6.659090000e-05,3098.0810
60,ccc0391.campuscluster.illinois.edu,intra,26201,209608,20,6.350132500e-05,3300.8445
60,ccc0391.campuscluster.illinois.edu,intra,26621,212968,20,5.900712500e-05,3609.1913
60,ccc0391.campuscluster.illinois.edu,intra,27047,216376,20,6.598900000e-05,3278.9707
60,ccc0391.campuscluster.illinois.edu,intra,27480,219840,20,6.694180000e-05,3284.0467
60,ccc0391.campuscluster.illinois.edu,intra,27920,223360,20,6.310107500e-05,3539.7178
60,ccc0391.campuscluster.illinois.edu,intra,28367,226936,20,6.581417500e-05,3448.1326
60,ccc0391.campuscluster.illinois.edu,intra,28821,230568,20,6.900570000e-05,3341.2892
60,ccc0391.campuscluster.illinois.edu,intra,29283,234264,20,6.573830000e-05,3563.5847
60,ccc0391.campuscluster.illinois.edu,intra,29752,238016,20,6.557672500e-05,3629.5805
60,ccc0391.campuscluster.illinois.edu,intra,30229,241832,20,7.016890000e-05,3446.4271
60,ccc0391.campuscluster.illinois.edu,intra,30713,245704,20,6.815607500e-05,3605.0198
60,ccc0391.campuscluster.illinois.edu,intra,31205,249640,20,6.460342500e-05,3864.1914
60,ccc0391.campuscluster.illinois.edu,intra,31705,253640,20,7.133707500e-05,3555.5144
60,ccc0391.campuscluster.illinois.edu,intra,32213,257704,20,7.204040000e-05,3577.2150
60,ccc0391.campuscluster.illinois.edu,intra,32729,261832,20,6.688722500e-05,3914.5293
60,ccc0391.campuscluster.illinois.edu,intra,33253,266024,20,7.072317500e-05,3761.4827
60,ccc0391.campuscluster.illinois.edu,intra,33786,270288,20,7.388037500e-05,3658.4546
60,ccc0391.campuscluster.illinois.edu,intra,34327,274616,20,7.114597500e-05,3859.8951
60,ccc0391.campuscluster.illinois.edu,intra,34877,279016,20,7.088422500e-05,3936.2214
60,ccc0391.campuscluster.illinois.edu,intra,35436,283488,20,7.785460000e-05,3641.2492
60,ccc0391.campuscluster.illinois.edu,intra,36003,288024,20,7.559485000e-05,3810.1008
60,ccc0391.campuscluster.illinois.edu,intra,36580,292640,20,7.121912500e-05,4109.0086
60,ccc0391.campuscluster.illinois.edu,intra,37166,297328,20,7.682817500e-05,3870.0386
60,ccc0391.campuscluster.illinois.edu,intra,37761,302088,20,7.908067500e-05,3819.9977
60,ccc0391.campuscluster.illinois.edu,intra,38366,306928,20,7.577192500e-05,4050.6824
60,ccc0391.campuscluster.illinois.edu,intra,38980,311840,20,7.695667500e-05,4052.1501
60,ccc0391.campuscluster.illinois.edu,intra,39604,316832,20,8.115430000e-05,3904.0692
60,ccc0391.campuscluster.illinois.edu,intra,40238,321904,20,7.978447500e-05,4034.6697
60,ccc0391.campuscluster.illinois.edu,intra,40882,327056,20,7.710270000e-05,4241.8229
60,ccc0391.campuscluster.illinois.edu,intra,41537,332296,20,8.304437500e-05,4001.4269
60,ccc0391.campuscluster.illinois.edu,intra,42202,337616,20,8.508647500e-05,3967.9162
60,ccc0391.campuscluster.illinois.edu,intra,42878,343024,20,7.735317500e-05,4434.5174
60,ccc0391.campuscluster.illinois.edu,intra,43565,348520,20,8.426392500e-05,4136.0523
60,ccc0391.campuscluster.illinois.edu,intra,44263,354104,20,7.497542500e-05,4722.9342
60,ccc0391.campuscluster.illinois.edu,intra,44972,359776,20,7.596155000e-05,4736.2909
60,ccc0391.campuscluster.illinois.edu,intra,45692,365536,20,7.664632500e-05,4769.1262
60,ccc0391.campuscluster.illinois.edu,intra,46424,371392,20,7.807477500e-05,4756.8757
60,ccc0391.campuscluster.illinois.edu,intra,47167,377336,20,7.885825000e-05,4784.9908
60,ccc0391.campuscluster.illinois.edu,intra,47922,383376,20,7.897397500e-05,4854.4600
60,ccc0391.campuscluster.illinois.edu,intra,48689,389512,20,8.016295000e-05,4859.0028
60,ccc0391.campuscluster.illinois.edu,intra,49469,395752,20,8.170660000e-05,4843.5744
60,ccc0391.campuscluster.illinois.edu,intra,50261,402088,20,8.266367500e-05,4864.1438
60,ccc0391.campuscluster.illinois.edu,intra,51066,408528,20,8.292765000e-05,4926.3183
60,ccc0391.campuscluster.illinois.edu,intra,51884,415072,20,8.422310000e-05,4928.2442
60,ccc0391.campuscluster.illinois.edu,intra,52715,421720,20,8.503537500e-05,4959.3478
60,ccc0391.campuscluster.illinois.edu,intra,53559,428472,20,8.604905000e-05,4979.3926
60,ccc0391.campuscluster.illinois.edu,intra,54416,435328,20,8.647007500e-05,5034.4353
60,ccc0391.campuscluster.illinois.edu,intra,55287,442296,20,8.709827500e-05,5078.1258
60,ccc0391.campuscluster.illinois.edu,intra,56172,449376,20,8.799545000e-05,5106.8095
60,ccc0391.campuscluster.illinois.edu,intra,57071,456568,20,8.971945000e-05,5088.8408
60,ccc0391.campuscluster.illinois.edu,intra,57985,463880,20,8.999972500e-05,5154.2380
60,ccc0391.campuscluster.illinois.edu,intra,58913,471304,20,9.093875000e-05,5182.6532
60,ccc0391.campuscluster.illinois.edu,intra,59856,478848,20,9.245210000e-05,5179.4172
60,ccc0391.campuscluster.illinois.edu,intra,60814,486512,20,9.334100000e-05,5212.2004
60,ccc0391.campuscluster.illinois.edu,intra,61788,494304,20,9.467000000e-05,5221.3373
60,ccc0391.campuscluster.illinois.edu,intra,62777,502216,20,9.549910000e-05,5258.8558
60,ccc0391.campuscluster.illinois.edu,intra,63782,510256,20,9.646465000e-05,5289.5646
60,ccc0391.campuscluster.illinois.edu,intra,64803,518424,20,9.754117500e-05,5314.9247
60,ccc0391.campuscluster.illinois.edu,intra,65840,526720,20,9.885765000e-05,5328.0652
60,ccc0391.campuscluster.illinois.edu,intra,66894,535152,20,9.968095000e-05,5368.6487
60,ccc0391.campuscluster.illinois.edu,intra,67965,543720,20,1.009200250e-04,5387.6324
60,ccc0391.campuscluster.illinois.edu,intra,69053,552424,20,1.026731000e-04,5380.4161
60,ccc0391.campuscluster.illinois.edu,intra,70158,561264,20,1.039294500e-04,5400.4327
60,ccc0391.campuscluster.illinois.edu,intra,71281,570248,20,1.045726750e-04,5453.1263
60,ccc0391.campuscluster.illinois.edu,intra,72422,579376,20,1.064389500e-04,5443.2705
60,ccc0391.campuscluster.illinois.edu,intra,73581,588648,20,1.072770000e-04,5487.1781
60,ccc0391.campuscluster.illinois.edu,intra,74759,598072,20,1.082591250e-04,5524.4489
60,ccc0391.campuscluster.illinois.edu,intra,75956,607648,20,1.092424500e-04,5562.3798
60,ccc0391.campuscluster.illinois.edu,intra,77172,617376,20,1.103966500e-04,5592.3436
60,ccc0391.campuscluster.illinois.edu,intra,78407,627256,20,1.124813000e-04,5576.5358
60,ccc0391.campuscluster.illinois.edu,intra,79662,637296,20,1.132259750e-04,5628.5318
60,ccc0391.campuscluster.illinois.edu,intra,80937,647496,20,1.145126250e-04,5654.3634
60,ccc0391.campuscluster.illinois.edu,intra,82233,657864,20,1.157276750e-04,5684.5867
60,ccc0391.campuscluster.illinois.edu,intra,83549,668392,20,1.170456500e-04,5710.5241
60,ccc0391.campuscluster.illinois.edu,intra,84886,679088,20,1.182151000e-04,5744.5115
60,ccc0391.campuscluster.illinois.edu,intra,86245,689960,20,1.201495000e-04,5742.5125
60,ccc0391.campuscluster.illinois.edu,intra,87625,701000,20,1.211714250e-04,5785.1923
60,ccc0391.campuscluster.illinois.edu,intra,89028,712224,20,1.227063250e-04,5804.2974
60,ccc0391.campuscluster.illinois.edu,intra,90453,723624,20,1.244400750e-04,5815.0399
60,ccc0391.campuscluster.illinois.edu,intra,91901,735208,20,1.256561250e-04,5850.9524
60,ccc0391.campuscluster.illinois.edu,intra,93372,746976,20,1.269733500e-04,5882.9353
60,ccc0391.campuscluster.illinois.edu,intra,94866,758928,20,1.277821250e-04,5939.2345
60,ccc0391.campuscluster.illinois.edu,intra,96384,771072,20,1.296243500e-04,5948.5120
60,ccc0391.campuscluster.illinois.edu,intra,97927,783416,20,1.438002750e-04,5447.9451
60,ccc0391.campuscluster.illinois.edu,intra,99494,795952,20,1.336789750e-04,5954.2048
60,ccc0391.campuscluster.illinois.edu,intra,101086,808688,20,1.353023000e-04,5976.8977
61,ccc0391.campuscluster.illinois.edu,intra,1,8,1000,1.140658000e-06,7.0135
61,ccc0391.campuscluster.illinois.edu,intra,2,16,1000,1.135388000e-06,14.0921
61,ccc0391.campuscluster.illinois.edu,intra,3,24,1000,1.519196000e-06,15.7978
